time (ms), temperature (C), humidity (%), he (ppm), iaq, tvoc (ppb), eco2 (ppm), iaqr, h2 (ppb), ethanol (ppb), lux, als, white, ori_x (m/s^2), ori_y (m/s^2), ori_z (m/s^2), gyro_x (rad), gyro_y (rad), gyro_z (rad), linear_x (m/s^2), linear_y (m/s^2), linear_z (m/s^2), magnetic_x (?T), magnetic_y (?T), magnetic_z (?T), acceleration_x (m/s^2), acceleration_y (m/s^2), acceleration_z (m/s^2), gravity_x (m/s^2), gravity_y (m/s^2), gravity_z (m/s^2), x_pos (m), y_pos (m), head (m)
777021, 29.62, 47.98, 0,  , 0, 400,  , 14513, 18805, 2781.71, 5237, 9713, 165.50, -1.56, 43.50, 0.00, 0.00, 0.00, -0.10, 0.11, 0.03, -4.50, 15.56, -43.50, -0.37, -6.63, 7.14, -0.27, -6.75, 7.10, 36596452.97, 31177977.45, 0.05
777508, 29.65, 47.96, 0,  , 0, 400,  , 14510, 18799, 2806.79, 5280, 9795, 165.50, -1.56, 43.50, -0.00, 0.00, 0.00, -0.09, 0.12, 0.02, -4.06, 14.88, -44.19, -0.36, -6.62, 7.12, -0.27, -6.75, 7.10, 36585780.37, 31192207.59, 0.05
777991, 29.68, 47.91, 0,  , 0, 400,  , 14501, 18804, 2814.97, 5294, 9823, 165.50, -1.56, 43.50, -0.00, 0.00, 0.00, -0.07, 0.11, 0.04, -3.00, 15.56, -43.75, -0.35, -6.63, 7.14, -0.27, -6.75, 7.10, 36577615.25, 31205038.49, 0.03
778477, 29.68, 47.94, 0,  , 0, 400,  , 14508, 18803, 2830.74, 5322, 9852, 165.50, -1.56, 43.50, 0.00, -0.00, 0.00, -0.08, 0.11, 0.04, -3.38, 15.56, -44.19, -0.35, -6.64, 7.14, -0.27, -6.75, 7.10, 36568167.41, 31218029.27, 0.04
778965, 29.67, 47.91, 0,  , 0, 400,  , 14506, 18800, 2840.09, 5333, 9870, 165.50, -1.56, 43.50, 0.00, 0.00, 0.00, -0.07, 0.13, 0.03, -4.75, 15.19, -44.19, -0.34, -6.61, 7.13, -0.27, -6.75, 7.10, 36559832.37, 31233508.63, 0.04
779449, 29.67, 47.88, 0,  , 0, 400,  , 14508, 18807, 2844.76, 5345, 9882, 165.50, -1.56, 43.50, 0.00, -0.00, 0.00, -0.10, 0.13, 0.02, -4.50, 14.88, -43.50, -0.36, -6.60, 7.12, -0.27, -6.75, 7.10, 36548119.57, 31248735.26, 0.05
779937, 29.68, 47.87, 0,  , 0, 400,  , 14510, 18805, 2842.43, 5341, 9877, 165.50, -1.56, 43.50, -0.00, 0.00, -0.00, -0.09, 0.12, 0.03, -4.06, 15.56, -44.19, -0.36, -6.63, 7.14, -0.27, -6.75, 7.10, 36537403.09, 31263023.90, 0.05
780421, 29.71, 47.79, 0,  , 0, 400,  , 14510, 18800, 2846.52, 5346, 9882, 165.50, -1.56, 43.50, 0.00, 0.00, -0.00, -0.09, 0.11, 0.06, -4.06, 15.56, -45.00, -0.35, -6.60, 7.13, -0.27, -6.75, 7.10, 36526861.57, 31275907.98, 0.04
780909, 29.75, 47.80, 0,  , 0, 400,  , 14510, 18802, 2844.18, 5344, 9872, 165.50, -1.56, 43.50, 0.00, -0.00, -0.00, -0.07, 0.11, 0.03, -3.75, 15.19, -44.19, -0.35, -6.64, 7.13, -0.27, -6.75, 7.10, 36518526.53, 31289005.90, 0.04
781393, 29.72, 47.77, 0,  , 0, 400,  , 14506, 18797, 2841.26, 5352, 9869, 165.50, -1.56, 43.50, -0.00, 0.00, 0.00, -0.09, 0.10, 0.00, -3.75, 15.56, -44.19, -0.34, -6.62, 7.15, -0.27, -6.75, 7.10, 36507985.01, 31300718.70, 0.04
781878, 29.77, 47.77, 0,  , 0, 400,  , 14508, 18810, 2841.84, 5340, 9878, 165.50, -1.56, 43.50, -0.00, -0.00, 0.00, -0.10, 0.12, 0.03, -4.50, 15.19, -44.19, -0.37, -6.63, 7.14, -0.27, -6.75, 7.10, 36496223.76, 31314832.20, 0.05
782363, 29.75, 47.81, 0,  , 0, 400,  , 14502, 18795, 2841.26, 5339, 9884, 165.50, -1.56, 43.50, 0.00, 0.00, 0.00, -0.08, 0.11, 0.02, -3.38, 15.56, -44.19, -0.35, -6.64, 7.12, -0.27, -6.75, 7.10, 36486814.76, 31327769.58, 0.04
782850, 29.75, 47.82, 0,  , 0, 400,  , 14503, 18806, 2845.35, 5341, 9884, 165.50, -1.56, 43.50, -0.00, -0.00, 0.00, -0.08, 0.13, 0.00, -3.38, 15.19, -44.69, -0.35, -6.62, 7.10, -0.27, -6.75, 7.10, 36477328.00, 31343185.56, 0.04
783333, 29.77, 47.80, 0,  , 0, 400,  , 14508, 18801, 2845.93, 5340, 9867, 165.50, -1.56, 43.50, 0.00, 0.00, 0.00, -0.10, 0.10, 0.03, -4.06, 15.19, -44.69, -0.37, -6.65, 7.13, -0.27, -6.75, 7.10, 36465663.55, 31354850.01, 0.05
783822, 29.78, 47.80, 0,  , 0, 400,  , 14500, 18795, 2832.49, 5324, 9858, 165.50, -1.56, 43.50, -0.00, 0.00, -0.00, -0.10, 0.11, 0.04, -4.50, 16.38, -44.19, -0.37, -6.63, 7.15, -0.27, -6.75, 7.10, 36453707.50, 31368001.67, 0.05
784307, 29.78, 47.80, 0,  , 0, 400,  , 14504, 18796, 2846.52, 5348, 9909, 165.50, -1.56, 43.50, 0.00, -0.00, 0.00, -0.09, 0.11, 0.02, -3.38, 16.00, -44.69, -0.36, -6.62, 7.14, -0.27, -6.75, 7.10, 36443122.38, 31380939.04, 0.05
784793, 29.81, 47.81, 0,  , 0, 400,  , 14512, 18801, 2852.95, 5359, 9922, 165.50, -1.56, 43.50, 0.00, -0.00, 0.00, -0.11, 0.11, 0.00, -3.75, 15.56, -45.00, -0.38, -6.63, 7.10, -0.27, -6.75, 7.10, 36430131.60, 31393929.82, 0.06
785280, 29.78, 47.78, 0,  , 0, 400,  , 14508, 18803, 2862.89, 5383, 9938, 165.50, -1.56, 43.50, 0.00, 0.00, -0.00, -0.09, 0.13, 0.06, -3.75, 15.19, -44.69, -0.36, -6.62, 7.17, -0.27, -6.75, 7.10, 36419458.99, 31409345.81, 0.05
785764, 29.81, 47.75, 0,  , 0, 400,  , 14510, 18801, 2857.04, 5377, 9927, 165.50, -1.56, 43.50, -0.00, 0.00, -0.00, -0.10, 0.12, 0.02, -3.38, 15.19, -44.19, -0.37, -6.62, 7.12, -0.27, -6.75, 7.10, 36407746.19, 31423401.17, 0.05
786251, 29.82, 47.73, 0,  , 0, 400,  , 14509, 18801, 2860.55, 5372, 9898, 165.50, -1.56, 43.50, 0.00, -0.00, -0.00, -0.11, 0.11, 0.02, -3.75, 16.00, -43.75, -0.35, -6.62, 7.12, -0.27, -6.75, 7.10, 36394701.90, 31436445.46, 0.06
786740, 29.82, 47.66, 0,  , 0, 400,  , 14508, 18801, 2855.88, 5364, 9883, 165.50, -1.56, 43.50, 0.00, -0.00, -0.00, -0.10, 0.12, 0.02, -4.50, 15.19, -44.69, -0.37, -6.63, 7.13, -0.27, -6.75, 7.10, 36382745.85, 31450792.72, 0.05
787222, 29.82, 47.66, 0,  , 0, 400,  , 14503, 18795, 2850.03, 5354, 9871, 165.50, -1.56, 43.50, 0.00, -0.00, -0.00, -0.09, 0.12, 0.04, -4.06, 14.50, -43.50, -0.36, -6.62, 7.15, -0.27, -6.75, 7.10, 36372291.26, 31464732.16, 0.04
787707, 29.82, 47.69, 0,  , 0, 400,  , 14504, 18789, 2845.35, 5343, 9855, 165.50, -1.56, 43.50, 0.00, 0.00, 0.00, -0.10, 0.14, 0.04, -4.06, 15.56, -43.75, -0.37, -6.61, 7.15, -0.27, -6.75, 7.10, 36360530.01, 31481197.91, 0.05
788195, 29.86, 47.63, 0,  , 0, 400,  , 14501, 18792, 2837.75, 5333, 9840, 165.50, -1.56, 43.50, 0.00, -0.00, 0.00, -0.09, 0.13, 0.05, -3.75, 15.56, -44.19, -0.36, -6.62, 7.16, -0.27, -6.75, 7.10, 36349813.53, 31496677.27, 0.05
788679, 29.86, 47.63, 0,  , 0, 400,  , 14498, 18793, 2837.75, 5333, 9844, 165.50, -1.56, 43.50, 0.00, 0.00, 0.00, -0.09, 0.10, 0.02, -3.38, 14.50, -44.19, -0.36, -6.61, 7.13, -0.27, -6.75, 7.10, 36339272.01, 31508390.07, 0.04
789166, 29.89, 47.58, 0,  , 0, 400,  , 14503, 18793, 2843.01, 5342, 9867, 165.50, -1.56, 43.50, -0.00, -0.00, 0.00, -0.08, 0.12, 0.03, -4.06, 16.00, -44.19, -0.36, -6.62, 7.14, -0.27, -6.75, 7.10, 36329785.25, 31522620.21, 0.04
789654, 29.89, 47.57, 0,  , 0, 400,  , 14506, 18795, 2841.26, 5333, 9866, 165.50, -1.56, 43.50, 0.00, -0.00, 0.00, -0.08, 0.12, 0.02, -4.50, 14.88, -43.75, -0.35, -6.62, 7.13, -0.27, -6.75, 7.10, 36320259.49, 31536908.85, 0.04
790138, 29.89, 47.51, 0,  , 0, 400,  , 14507, 18802, 2842.43, 5346, 9888, 165.50, -1.56, 43.50, 0.00, 0.00, -0.00, -0.09, 0.13, 0.05, -4.06, 15.56, -44.19, -0.36, -6.61, 7.16, -0.27, -6.75, 7.10, 36309717.97, 31552135.49, 0.04
790623, 29.90, 47.47, 0,  , 0, 400,  , 14505, 18797, 2857.04, 5363, 9929, 165.50, -1.56, 43.50, 0.00, -0.00, 0.00, -0.07, 0.12, 0.03, -3.75, 16.00, -44.19, -0.36, -6.63, 7.15, -0.27, -6.75, 7.10, 36301519.01, 31566190.85, 0.03
791108, 29.92, 47.46, 0,  , 0, 400,  , 14498, 18792, 2869.33, 5387, 9972, 165.50, -1.56, 43.50, 0.00, -0.00, 0.00, -0.08, 0.13, 0.00, -4.06, 15.56, -45.00, -0.36, -6.61, 7.11, -0.27, -6.75, 7.10, 36292110.01, 31581480.47, 0.04
791594, 29.92, 47.39, 0,  , 0, 400,  , 14500, 18789, 2875.77, 5398, 9978, 165.50, -1.56, 43.50, -0.00, 0.00, 0.00, -0.10, 0.11, 0.02, -3.75, 15.19, -43.75, -0.37, -6.64, 7.15, -0.27, -6.75, 7.10, 36280300.21, 31594471.25, 0.05
792082, 29.93, 47.39, 0,  , 0, 400,  , 14501, 18792, 2874.01, 5393, 9945, 165.50, -1.56, 43.50, 0.00, -0.00, -0.00, -0.09, 0.12, 0.02, -4.75, 14.50, -43.50, -0.36, -6.62, 7.13, -0.27, -6.75, 7.10, 36269583.73, 31608759.89, 0.05
792563, 29.93, 47.34, 0,  , 0, 400,  , 14501, 18785, 2874.60, 5392, 9929, 165.50, -1.56, 43.50, 0.00, -0.00, 0.00, -0.10, 0.11, 0.00, -3.75, 15.19, -43.75, -0.37, -6.63, 7.11, -0.27, -6.75, 7.10, 36258015.68, 31621484.75, 0.05
793048, 29.95, 47.31, 0,  , 0, 400,  , 14501, 18795, 2866.99, 5383, 9905, 165.50, -1.56, 43.50, 0.00, 0.00, 0.00, -0.08, 0.11, 0.01, -4.06, 16.00, -43.00, -0.36, -6.61, 7.15, -0.27, -6.75, 7.10, 36248606.68, 31634422.12, 0.04
793535, 29.95, 47.28, 0,  , 0, 400,  , 14497, 18788, 2873.43, 5394, 9912, 165.50, -1.56, 43.50, 0.00, -0.00, 0.00, -0.10, 0.12, 0.02, -4.06, 16.00, -45.00, -0.37, -6.62, 7.13, -0.27, -6.75, 7.10, 36236748.23, 31648652.26, 0.05
794017, 29.95, 47.23, 0,  , 0, 400,  , 14494, 18792, 2865.24, 5380, 9919, 165.50, -1.56, 43.50, 0.00, 0.00, -0.00, -0.08, 0.11, 0.02, -4.50, 16.00, -43.75, -0.36, -6.63, 7.13, -0.27, -6.75, 7.10, 36227455.27, 31661430.08, 0.04
794504, 29.98, 47.19, 0,  , 0, 400,  , 14495, 18793, 2869.92, 5390, 9918, 165.50, -1.56, 43.50, -0.00, 0.00, -0.00, -0.10, 0.12, 0.06, -3.75, 15.19, -45.00, -0.37, -6.62, 7.17, -0.27, -6.75, 7.10, 36215596.82, 31675660.22, 0.05
794988, 29.96, 47.17, 0,  , 0, 400,  , 14497, 18786, 2869.92, 5392, 9912, 165.50, -1.56, 43.50, 0.00, 0.00, 0.00, -0.09, 0.13, 0.07, -3.75, 15.19, -44.69, -0.36, -6.61, 7.18, -0.27, -6.75, 7.10, 36205055.30, 31690886.86, 0.04
795480, 29.98, 47.12, 0,  , 0, 400,  , 14498, 18788, 2872.26, 5392, 9910, 165.50, -1.56, 43.50, -0.00, -0.00, 0.00, -0.10, 0.12, 0.05, -4.75, 14.88, -43.75, -0.37, -6.62, 7.16, -0.27, -6.75, 7.10, 36192952.10, 31705410.70, 0.05
795966, 30.01, 47.11, 0,  , 0, 400,  , 14500, 18794, 2869.33, 5387, 9920, 165.50, -1.56, 43.50, 0.00, 0.00, 0.00, -0.08, 0.13, 0.03, -3.75, 15.56, -43.50, -0.36, -6.61, 7.14, -0.27, -6.75, 7.10, 36183504.26, 31720763.44, 0.04
796449, 30.02, 47.12, 0,  , 0, 400,  , 14498, 18795, 2872.26, 5392, 9917, 165.50, -1.56, 43.50, 0.00, -0.00, -0.00, -0.11, 0.11, 0.05, -4.06, 15.56, -44.69, -0.38, -6.63, 7.16, -0.27, -6.75, 7.10, 36170673.37, 31733594.34, 0.05
796934, 29.99, 47.06, 0,  , 0, 400,  , 14500, 18792, 2872.84, 5410, 9945, 165.50, -1.56, 43.50, 0.00, -0.00, -0.00, -0.11, 0.13, 0.03, -4.06, 15.56, -45.00, -0.38, -6.64, 7.16, -0.27, -6.75, 7.10, 36157735.99, 31748883.96, 0.06
797423, 30.02, 47.12, 0,  , 0, 400,  , 14500, 18794, 2880.45, 5405, 9940, 165.50, -1.56, 43.50, -0.00, 0.00, 0.00, -0.10, 0.12, 0.02, -3.75, 15.19, -44.69, -0.37, -6.62, 7.13, -0.27, -6.75, 7.10, 36145779.94, 31763231.22, 0.05
797909, 30.02, 47.07, 0,  , 0, 400,  , 14487, 18779, 2878.70, 5403, 9931, 165.50, -1.56, 43.50, -0.00, 0.00, -0.00, -0.10, 0.13, 0.05, -3.75, 15.56, -43.75, -0.39, -6.62, 7.18, -0.27, -6.75, 7.10, 36133970.14, 31778583.96, 0.05
798395, 30.04, 47.01, 0,  , 0, 400,  , 14498, 18789, 2883.97, 5412, 9943, 165.50, -1.56, 43.50, -0.00, 0.00, -0.00, -0.08, 0.12, 0.05, -4.06, 15.19, -45.00, -0.35, -6.62, 7.16, -0.27, -6.75, 7.10, 36124522.30, 31792755.72, 0.04
798881, 30.04, 47.02, 0,  , 0, 400,  , 14494, 18777, 2876.36, 5400, 9932, 165.50, -1.56, 43.50, 0.00, 0.00, 0.00, -0.12, 0.11, 0.04, -4.75, 15.19, -45.00, -0.39, -6.63, 7.15, -0.27, -6.75, 7.10, 36110350.54, 31805746.50, 0.06
